,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2112,Addison,51.50059891,-0.2201,Tesco,51.49768639,-0.223975182,Supermarket
2113,Addison,51.50059891,-0.2201,Mikawa,51.502985,-0.22365,Sushi Restaurant
2114,Addison,51.50059891,-0.2201,Shepherd's Bush Green,51.50420148,-0.222601891,Park
2115,Addison,51.50059891,-0.2201,Zarathustra Cafe,51.50169129,-0.217406066,Café
2116,Addison,51.50059891,-0.2201,Shepherds Bar,51.50285133,-0.21888177,Bar
2117,Addison,51.50059891,-0.2201,Grantly Hotel London,51.50328536,-0.22246995,Hotel
2118,Addison,51.50059891,-0.2201,Ruby's Café,51.5023025,-0.224769918,Café
2119,Askew,51.50320053,-0.24337,Detour Café,51.50244,-0.24260111,Café
2120,Askew,51.50320053,-0.24337,Sufi Restaurant,51.50407,-0.2437035,Middle Eastern Restaurant
2121,Askew,51.50320053,-0.24337,Som Tam House,51.5025,-0.24267185,Thai Restaurant
2122,Askew,51.50320053,-0.24337,Adam's Cafe,51.504093,-0.24344367,Moroccan Restaurant
2123,Askew,51.50320053,-0.24337,Happy Sky,51.503254,-0.24348792,Bakery
2124,Askew,51.50320053,-0.24337,Sagano,51.50251787,-0.242828622,Japanese Restaurant
2125,Askew,51.50320053,-0.24337,Laveli Bakery,51.503025,-0.2434088,Bakery
2126,Askew,51.50320053,-0.24337,Caco & Co,51.502697,-0.24317878,Mediterranean Restaurant
2127,Askew,51.50320053,-0.24337,Monkey Temple,51.50332,-0.24355128,Indian Restaurant
2128,Askew,51.50320053,-0.24337,Askewine,51.503674,-0.24354123,Wine Shop
2129,Askew,51.50320053,-0.24337,Wendell Park,51.50199141,-0.24873745,Park
2130,Askew,51.50320053,-0.24337,The Eagle,51.50060024,-0.239431287,Pub
2131,Askew,51.50320053,-0.24337,Princess Victoria,51.50652976,-0.240914644,Gastropub
2132,Askew,51.50320053,-0.24337,Crown & Sceptre,51.50347,-0.23638,Pub
2133,Askew,51.50320053,-0.24337,Co-op Food,51.503162,-0.24347651,Grocery Store
2134,Askew,51.50320053,-0.24337,St. Elmo Fish Bar,51.504288,-0.24399385,Fish & Chips Shop
2135,Askew,51.50320053,-0.24337,The Orchard Tavern,51.50166,-0.24197415,Pub
2136,Askew,51.50320053,-0.24337,Co-op Food,51.49995679,-0.238859747,Grocery Store
2137,Askew,51.50320053,-0.24337,Cafe Louche,51.502064,-0.24206668,Coffee Shop
2138,Askew,51.50320053,-0.24337,Costa Coffee,51.50256,-0.24311543,Coffee Shop
2139,Askew,51.50320053,-0.24337,Sainsbury's Local,51.50175665,-0.241133634,Grocery Store
2140,Askew,51.50320053,-0.24337,Tesco Express,51.5034854,-0.24319388,Grocery Store
2141,Askew,51.50320053,-0.24337,KFC,51.50637583,-0.240040416,Fast Food Restaurant
2142,Askew,51.50320053,-0.24337,Monkeys In The Trees,51.50571093,-0.241708981,Hostel
2143,Askew,51.50320053,-0.24337,Co-op Food,51.50640703,-0.240059405,Grocery Store
2144,Askew,51.50320053,-0.24337,Hotel 261,51.50661081,-0.24441854,Hotel
2145,Askew,51.50320053,-0.24337,Anisha Lucid Balance,51.5036056,-0.2490639,Yoga Studio
2146,Askew,51.50320053,-0.24337,Seven 2 Eleven,51.50570297,-0.247679949,Grocery Store
2147,Askew,51.50320053,-0.24337,Premier Food & Wine,51.50638832,-0.240041361,Grocery Store
2148,Askew,51.50320053,-0.24337,Intercontinental Foods,51.50641405,-0.240030338,Grocery Store
2149,Askew,51.50320053,-0.24337,Hiltons Drycleaners & Launderers,51.50643433,-0.239806185,Dry Cleaner
2150,Askew,51.50320053,-0.24337,First Avenue Bus Stop,51.50680069,-0.246156808,Bus Stop
2151,Askew,51.50320053,-0.24337,Oriental Express,51.50660558,-0.246827602,Chinese Restaurant
2152,Askew,51.50320053,-0.24337,Chilli Spice & Wine,51.50674393,-0.246574308,Indian Restaurant
2153,Avonmore and Brook Green,51.49494934,-0.21453001,St Paul's Hotel,51.49363863,-0.215494499,Hotel
2154,Avonmore and Brook Green,51.49494934,-0.21453001,L'Elysee,51.49496663,-0.211737493,Bakery
2155,Avonmore and Brook Green,51.49494934,-0.21453001,The Melody Restaurant,51.4935293,-0.2153599,Cocktail Bar
2156,Avonmore and Brook Green,51.49494934,-0.21453001,Zia Lucia,51.497555,-0.21706916,Pizza Place
2157,Avonmore and Brook Green,51.49494934,-0.21453001,The Queen's Head,51.4959745,-0.2207105,Pub
2158,Avonmore and Brook Green,51.49494934,-0.21453001,Betty Blythe,51.49775682,-0.21751153,Tea Room
2159,Avonmore and Brook Green,51.49494934,-0.21453001,Pentolina,51.49769253,-0.217387671,Italian Restaurant
2160,Avonmore and Brook Green,51.49494934,-0.21453001,The Jameson,51.49723126,-0.215935892,Pub
2161,Avonmore and Brook Green,51.49494934,-0.21453001,Brook Green,51.49633049,-0.220541524,Park
2162,Avonmore and Brook Green,51.49494934,-0.21453001,The Havelock Tavern,51.4992869,-0.21604171,Gastropub
2163,Avonmore and Brook Green,51.49494934,-0.21453001,Pret A Manger,51.49455916,-0.212680838,Sandwich Place
2164,Avonmore and Brook Green,51.49494934,-0.21453001,Latymers,51.49310956,-0.216629215,Pub
2165,Avonmore and Brook Green,51.49494934,-0.21453001,Cumberland Arms,51.49448393,-0.210363514,Bar
2166,Avonmore and Brook Green,51.49494934,-0.21453001,Pergola Olympia,51.49752327,-0.2109011,Food Court
2167,Avonmore and Brook Green,51.49494934,-0.21453001,Indian Express,51.49302784,-0.208232237,Indian Restaurant
2168,Avonmore and Brook Green,51.49494934,-0.21453001,The Albion,51.49457636,-0.212769898,Pub
2169,Avonmore and Brook Green,51.49494934,-0.21453001,The W14 Hotel Kensington London,51.49170513,-0.210558875,Hotel
2170,Avonmore and Brook Green,51.49494934,-0.21453001,Alborz,51.49591794,-0.208691694,Persian Restaurant
2171,Avonmore and Brook Green,51.49494934,-0.21453001,Karma,51.4971887,-0.213157188,Indian Restaurant
2172,Avonmore and Brook Green,51.49494934,-0.21453001,The Popeseye,51.4981617,-0.218664135,Steakhouse
2173,Avonmore and Brook Green,51.49494934,-0.21453001,The Hand & Flower,51.49587116,-0.208028411,Pub
2174,Avonmore and Brook Green,51.49494934,-0.21453001,Olympia Exhibition Hall Complex (Olympia),51.49670883,-0.210406323,Convention Center
2175,Avonmore and Brook Green,51.49494934,-0.21453001,Olympia National Hall,51.49628735,-0.209698968,Convention Center
2176,Avonmore and Brook Green,51.49494934,-0.21453001,Lounge Bar,51.49232235,-0.220352331,Cocktail Bar
2177,Avonmore and Brook Green,51.49494934,-0.21453001,Miran Masala,51.4960633,-0.208231528,Indian Restaurant
2178,Avonmore and Brook Green,51.49494934,-0.21453001,Kanna Thai,51.49450054,-0.213122701,Thai Restaurant
2179,Avonmore and Brook Green,51.49494934,-0.21453001,Domino's Pizza,51.49323912,-0.208803729,Pizza Place
2180,Avonmore and Brook Green,51.49494934,-0.21453001,Tesco Express,51.49510565,-0.211044907,Grocery Store
2181,Avonmore and Brook Green,51.49494934,-0.21453001,Virgin Active,51.49297397,-0.220029652,Gym / Fitness Center
2182,Avonmore and Brook Green,51.49494934,-0.21453001,Cafe del Mundo,51.49593725,-0.208597464,Sandwich Place
2183,Avonmore and Brook Green,51.49494934,-0.21453001,The Lunch Box,51.49339212,-0.218143055,Café
2184,Avonmore and Brook Green,51.49494934,-0.21453001,The Beaconsfield,51.496951,-0.211954998,Pub
2185,Avonmore and Brook Green,51.49494934,-0.21453001,Energize Gym,51.49087487,-0.215272662,Gym
2186,Avonmore and Brook Green,51.49494934,-0.21453001,Kensington (Olympia) Railway Station (KPA),51.49784579,-0.209999458,Train Station
2187,Avonmore and Brook Green,51.49494934,-0.21453001,Kensington (Olympia) London Underground Station,51.497277,-0.209618,Metro Station
2188,Avonmore and Brook Green,51.49494934,-0.21453001,Kensington Olympia  Station bus stop,51.49614026,-0.208317521,Bus Stop
2189,Avonmore and Brook Green,51.49494934,-0.21453001,Platform 3,51.49787373,-0.2098926,Platform
2190,Avonmore and Brook Green,51.49494934,-0.21453001,TfL Santander Cycle Hire,51.49795022,-0.209362507,Bike Rental / Bike Share
2191,College Park and Old Oak,51.52331161,-0.23624,Wormwood Scrubs Park,51.521034,-0.24028637,Park
2192,College Park and Old Oak,51.52331161,-0.23624,Linford Christie Stadium,51.51970064,-0.2359061,Track Stadium
2193,College Park and Old Oak,51.52331161,-0.23624,Hythe Road Moorings,51.52543353,-0.234427113,Harbor / Marina
2194,College Park and Old Oak,51.52331161,-0.23624,Car Giant,51.52707752,-0.239531943,Used Auto Dealership
2195,Fulham Broadway,51.48331833,-0.19992,Harwood Arms,51.48290085,-0.196447289,Gastropub
2196,Fulham Broadway,51.48331833,-0.19992,PickyWops,51.48465349,-0.201715776,Pizza Place
2197,Fulham Broadway,51.48331833,-0.19992,Jaffa Bakery,51.48357,-0.201032,Bakery
2198,Fulham Broadway,51.48331833,-0.19992,Cock Tavern,51.48144916,-0.19937161,Gastropub
2199,Fulham Broadway,51.48331833,-0.19992,Vagabond Wines,51.48118218,-0.197996258,Wine Shop
2200,Fulham Broadway,51.48331833,-0.19992,Shot Espresso,51.48061441,-0.198148489,Coffee Shop
2201,Fulham Broadway,51.48331833,-0.19992,Lily Tandoori,51.48560769,-0.202238104,Indian Restaurant
2202,Fulham Broadway,51.48331833,-0.19992,Pizza@Home,51.485718,-0.201979,Pizza Place
2203,Fulham Broadway,51.48331833,-0.19992,Bistro Mirey,51.485342,-0.202957,Bistro
2204,Fulham Broadway,51.48331833,-0.19992,Simya Korean Kitchen,51.484717,-0.201749,Korean Restaurant
2205,Fulham Broadway,51.48331833,-0.19992,Love Walk Cafe Bar & Deli,51.48080843,-0.198646136,Café
2206,Fulham Broadway,51.48331833,-0.19992,222 Veggie Vegan,51.48607615,-0.202801591,Vegetarian / Vegan Restaurant
2207,Fulham Broadway,51.48331833,-0.19992,Baileys Fish & Chips,51.48045239,-0.203987276,Fish & Chips Shop
2208,Fulham Broadway,51.48331833,-0.19992,Al Santo,51.48115306,-0.197904635,Mediterranean Restaurant
2209,Fulham Broadway,51.48331833,-0.19992,Chairs & Coffee,51.4797126,-0.1989868,Coffee Shop
2210,Fulham Broadway,51.48331833,-0.19992,North End Road Market,51.48412228,-0.201277704,Farmers Market
2211,Fulham Broadway,51.48331833,-0.19992,Cafe Olè,51.48159112,-0.19923236,Café
2212,Fulham Broadway,51.48331833,-0.19992,Waitrose & Partners,51.4802976,-0.199125,Supermarket
2213,Fulham Broadway,51.48331833,-0.19992,Whole Foods Market,51.4801577,-0.196246592,Grocery Store
2214,Fulham Broadway,51.48331833,-0.19992,Dacha Delicatessen Russian Shop,51.479528,-0.199094,Convenience Store
2215,Fulham Broadway,51.48331833,-0.19992,Manuka Kitchen,51.4797737,-0.198993,Modern European Restaurant
2216,Fulham Broadway,51.48331833,-0.19992,Market Hall Fulham,51.48011681,-0.195259561,Food Court
2217,Fulham Broadway,51.48331833,-0.19992,Napule (Made in Italy),51.48034621,-0.197306893,Pizza Place
2218,Fulham Broadway,51.48331833,-0.19992,The Lillie Langtry,51.48660593,-0.197432041,Pub
2219,Fulham Broadway,51.48331833,-0.19992,Porcini,51.48522556,-0.20237044,Italian Restaurant
2220,Fulham Broadway,51.48331833,-0.19992,Chosen Bun,51.47927147,-0.199341774,Burger Joint
2221,Fulham Broadway,51.48331833,-0.19992,Amorino,51.48025089,-0.196473015,Ice Cream Shop
2222,Fulham Broadway,51.48331833,-0.19992,The Crêpe Factory,51.48594,-0.20265397,Creperie
2223,Fulham Broadway,51.48331833,-0.19992,The Fulham Mitre,51.47996956,-0.202609452,Pub
2224,Fulham Broadway,51.48331833,-0.19992,The Malt House,51.48130052,-0.198001857,Pub
2225,Fulham Broadway,51.48331833,-0.19992,The Rylston,51.48382161,-0.206952067,Bar
2226,Fulham Broadway,51.48331833,-0.19992,Gianluca's,51.48050701,-0.19793794,Coffee Shop
2227,Fulham Broadway,51.48331833,-0.19992,Bodean's,51.47986867,-0.195525654,BBQ Joint
2228,Fulham Broadway,51.48331833,-0.19992,The Gym,51.48430106,-0.202171325,Gym
2229,Fulham Broadway,51.48331833,-0.19992,The Atlas,51.48617394,-0.196310039,Pub
2230,Fulham Broadway,51.48331833,-0.19992,Yucca,51.480249,-0.198491,Mexican Restaurant
2231,Fulham Broadway,51.48331833,-0.19992,Holiday Inn Express London - Earl's Court,51.4863279,-0.2026689,Hotel
2232,Fulham Broadway,51.48331833,-0.19992,Best Mangal III,51.48003123,-0.198351076,Middle Eastern Restaurant
2233,Fulham Broadway,51.48331833,-0.19992,Don 2 Japanese Cafe,51.48135153,-0.197862578,Japanese Restaurant
2234,Fulham Broadway,51.48331833,-0.19992,David Lloyd Fulham,51.48042,-0.194395,Gym / Fitness Center
2235,Fulham Broadway,51.48331833,-0.19992,Argos,51.48166803,-0.199740774,Warehouse Store
2236,Fulham Broadway,51.48331833,-0.19992,Boots,51.48205736,-0.199777334,Pharmacy
2237,Fulham Broadway,51.48331833,-0.19992,Caffè Nero,51.48056697,-0.198106778,Coffee Shop
2238,Fulham Broadway,51.48331833,-0.19992,The Prince,51.4870656,-0.197060841,Pub
2239,Fulham Broadway,51.48331833,-0.19992,Skyline Tent,51.48565223,-0.199416876,Hookah Bar
2240,Fulham Broadway,51.48331833,-0.19992,Patty & Bun  @ The Prince,51.487085,-0.196907,Burger Joint
2241,Fulham Broadway,51.48331833,-0.19992,The Goose,51.4850515,-0.2024755,Pub
2242,Fulham Broadway,51.48331833,-0.19992,Subway,51.48319056,-0.20055755,Sandwich Place
2243,Fulham Broadway,51.48331833,-0.19992,Costa Coffee,51.48199596,-0.199752373,Coffee Shop
2244,Fulham Broadway,51.48331833,-0.19992,Superdrug,51.48529814,-0.202474594,Pharmacy
2245,Fulham Broadway,51.48331833,-0.19992,Press Coffee Roasters,51.480257,-0.194906,Coffee Shop
2246,Fulham Broadway,51.48331833,-0.19992,The George And Dragon,51.48579896,-0.199507814,Hotel Bar
2247,Fulham Broadway,51.48331833,-0.19992,Iceland,51.48330711,-0.200896639,Grocery Store
2248,Fulham Broadway,51.48331833,-0.19992,Thai Square,51.47996706,-0.195472551,Thai Restaurant
2249,Fulham Broadway,51.48331833,-0.19992,Côte Brasserie,51.48080388,-0.198531352,French Restaurant
2250,Fulham Broadway,51.48331833,-0.19992,Dance Attic Studios,51.48115665,-0.199172887,Dance Studio
2251,Fulham Broadway,51.48331833,-0.19992,Co-op Food,51.48515325,-0.201862378,Grocery Store
2252,Fulham Broadway,51.48331833,-0.19992,Brogans,51.47991952,-0.196049726,Pub
2253,Fulham Broadway,51.48331833,-0.19992,Cherry On Top,51.479838,-0.198553,Coffee Shop
2254,Fulham Broadway,51.48331833,-0.19992,ibis Hotel,51.48580635,-0.199556621,Hotel
2255,Fulham Broadway,51.48331833,-0.19992,Krispy Kreme,51.4804474,-0.1945371,Donut Shop
2256,Fulham Broadway,51.48331833,-0.19992,The Slug,51.48037209,-0.198357688,Pub
2257,Fulham Broadway,51.48331833,-0.19992,Nando's,51.4805463,-0.1943731,Portuguese Restaurant
2258,Fulham Broadway,51.48331833,-0.19992,KFC,51.48247969,-0.200163986,Fast Food Restaurant
2259,Fulham Broadway,51.48331833,-0.19992,The Cafe Fish Restaurant,51.481785,-0.199593,Fast Food Restaurant
2260,Fulham Broadway,51.48331833,-0.19992,Sports Direct,51.48208343,-0.199632545,Sporting Goods Shop
2261,Fulham Broadway,51.48331833,-0.19992,The Brunswick Club,51.48280613,-0.202680843,Soccer Field
2262,Fulham Broadway,51.48331833,-0.19992,Poundland,51.4828043,-0.2005544,Discount Store
2263,Fulham Broadway,51.48331833,-0.19992,Fala Fills,51.48385502,-0.201337337,Falafel Restaurant
2264,Fulham Broadway,51.48331833,-0.19992,Al Reef,51.485603,-0.202148,Mediterranean Restaurant
2265,Fulham Broadway,51.48331833,-0.19992,44CON 2014,51.48603519,-0.199152686,Convention Center
2266,Fulham Broadway,51.48331833,-0.19992,Zamazingo,51.48689607,-0.19723759,Café
2267,Fulham Broadway,51.48331833,-0.19992,Hollywood Fried Chicken,51.48632269,-0.19860323,Fried Chicken Joint
2268,Fulham Broadway,51.48331833,-0.19992,Nisa,51.48025531,-0.203666344,Convenience Store
2269,Fulham Broadway,51.48331833,-0.19992,Bodrum,51.48708556,-0.196514404,Fast Food Restaurant
2270,Fulham Reach,51.48611832,-0.21876,Ottoman Kebab House,51.48428829,-0.21971315,Turkish Restaurant
2271,Fulham Reach,51.48611832,-0.21876,Poppy's,51.485104,-0.218412,Thai Restaurant
2272,Fulham Reach,51.48611832,-0.21876,Little Waitrose & Partners,51.48397904,-0.219398058,Grocery Store
2273,Fulham Reach,51.48611832,-0.21876,The Pear Tree,51.48688657,-0.215855413,Pub
2274,Fulham Reach,51.48611832,-0.21876,Charing Cross Sports Club,51.48563072,-0.219648919,Gym / Fitness Center
2275,Fulham Reach,51.48611832,-0.21876,Queen's Club,51.48735994,-0.212557855,Tennis Stadium
2276,Fulham Reach,51.48611832,-0.21876,River Café,51.48403432,-0.22442487,Italian Restaurant
2277,Fulham Reach,51.48611832,-0.21876,Pizzeria Da Mariano,51.488884,-0.222678,Pizza Place
2278,Fulham Reach,51.48611832,-0.21876,Caffè Nero,51.48524035,-0.220120655,Coffee Shop
2279,Fulham Reach,51.48611832,-0.21876,Queen’s Club Real Tennis,51.48731223,-0.212669162,Tennis Court
2280,Fulham Reach,51.48611832,-0.21876,Pret A Manger,51.48541249,-0.220229253,Sandwich Place
2281,Fulham Reach,51.48611832,-0.21876,Pidé,51.48912,-0.22279434,Turkish Restaurant
2282,Fulham Reach,51.48611832,-0.21876,The Distillers,51.48933889,-0.223223758,Pub
2283,Fulham Reach,51.48611832,-0.21876,Reun Thai,51.48813587,-0.222494732,Thai Restaurant
2284,Fulham Reach,51.48611832,-0.21876,Half Moon Cafe,51.48784014,-0.222180521,Café
2285,Fulham Reach,51.48611832,-0.21876,PizzaExpress,51.48657245,-0.221060391,Pizza Place
2286,Fulham Reach,51.48611832,-0.21876,Old Suffolk Punch,51.4887799,-0.222873156,Pub
2287,Fulham Reach,51.48611832,-0.21876,Cozco Latte,51.48869579,-0.222714724,Café
2288,Fulham Reach,51.48611832,-0.21876,Costa Coffee,51.48802391,-0.219147205,Coffee Shop
2289,Fulham Reach,51.48611832,-0.21876,Costa Coffee,51.48700175,-0.220680814,Coffee Shop
2290,Fulham Reach,51.48611832,-0.21876,Subway,51.48702616,-0.220139262,Sandwich Place
2291,Fulham Reach,51.48611832,-0.21876,Frank Banfield Park,51.48758653,-0.223873837,Park
2292,Fulham Reach,51.48611832,-0.21876,Tesco Express,51.48532407,-0.220239966,Grocery Store
2293,Fulham Reach,51.48611832,-0.21876,Better Lillie Road Fitness Centre,51.4832741,-0.216685751,Gym / Fitness Center
2294,Fulham Reach,51.48611832,-0.21876,Sainsbury's Local,51.48469922,-0.219759247,Grocery Store
2295,Fulham Reach,51.48611832,-0.21876,Betties @ Betfair,51.48602524,-0.225027485,Café
2296,Fulham Reach,51.48611832,-0.21876,Dorset Wharf,51.48298816,-0.223757288,Harbor / Marina
2297,Hammersmith Broadway,51.49322128,-0.22615001,Lyric Hammersmith,51.49307751,-0.226138917,Theater
2298,Hammersmith Broadway,51.49322128,-0.22615001,La Petite Bretagne,51.49327,-0.225631,Creperie
2299,Hammersmith Broadway,51.49322128,-0.22615001,Flying Tiger,51.49268036,-0.228407263,Gift Shop
2300,Hammersmith Broadway,51.49322128,-0.22615001,Amoret,51.493363,-0.225775,Coffee Shop
2301,Hammersmith Broadway,51.49322128,-0.22615001,Dragon Cat Cafe,51.491837,-0.22453,Bubble Tea Shop
2302,Hammersmith Broadway,51.49322128,-0.22615001,Scotties Coffee Van,51.4929114,-0.224525402,Food Truck
2303,Hammersmith Broadway,51.49322128,-0.22615001,The Draft House - Hammersmith,51.494208,-0.224121,Bar
2304,Hammersmith Broadway,51.49322128,-0.22615001,The Craft Beer Co.,51.491615,-0.22407845,Beer Bar
2305,Hammersmith Broadway,51.49322128,-0.22615001,Café de Nata,51.49205528,-0.223786787,Café
2306,Hammersmith Broadway,51.49322128,-0.22615001,The Gate,51.49034126,-0.225355959,Vegetarian / Vegan Restaurant
2307,Hammersmith Broadway,51.49322128,-0.22615001,Primark,51.4926317,-0.228949,Clothing Store
2308,Hammersmith Broadway,51.49322128,-0.22615001,Lyric Square,51.49308864,-0.225840035,Plaza
2309,Hammersmith Broadway,51.49322128,-0.22615001,Truth Café,51.49098301,-0.223617145,Coffee Shop
2310,Hammersmith Broadway,51.49322128,-0.22615001,Crossfit Hammersmith,51.49396772,-0.230378439,Gym / Fitness Center
2311,Hammersmith Broadway,51.49322128,-0.22615001,Eventim Apollo,51.49118748,-0.224683705,Concert Hall
2312,Hammersmith Broadway,51.49322128,-0.22615001,Antipode,51.49100564,-0.223809641,Coffee Shop
2313,Hammersmith Broadway,51.49322128,-0.22615001,wagamama,51.49386812,-0.224097542,Asian Restaurant
